id,student_id,class_id,date,status
00008db6-919e-9586-996e-000000009d56,00001bd3-1fbb-23a3-278b-000000002b73,00000dbe-11a6-158e-1976-000000001d5e,2026-03-09,present
00008dbd-91a5-958d-9975-000000009d5d,00001bd3-1fbb-23a3-278b-000000002b73,00000dbe-11a6-158e-1976-000000001d5e,2026-03-16,late
00008dc4-91ac-9594-997c-000000009d64,00001bd3-1fbb-23a3-278b-000000002b73,00000dbe-11a6-158e-1976-000000001d5e,2026-03-23,present
00008dcb-91b3-959b-9983-000000009d6b,00001bd3-1fbb-23a3-278b-000000002b73,00000dbe-11a6-158e-1976-000000001d5e,2026-03-30,present
00008dd2-91ba-95a2-998a-000000009d72,00001bd3-1fbb-23a3-278b-000000002b73,00000dbe-11a6-158e-1976-000000001d5e,2026-04-06,present
00008dd9-91c1-95a9-9991-000000009d79,00001bd3-1fbb-23a3-278b-000000002b73,00000dbe-11a6-158e-1976-000000001d5e,2026-04-13,present
00008de0-91c8-95b0-9998-000000009d80,00001bd3-1fbb-23a3-278b-000000002b73,00000dbe-11a6-158e-1976-000000001d5e,2026-04-20,present
00008de7-91cf-95b7-999f-000000009d87,00001bd3-1fbb-23a3-278b-000000002b73,00000dbe-11a6-158e-1976-000000001d5e,2026-04-27,late
00008dee-91d6-95be-99a6-000000009d8e,00001bd3-1fbb-23a3-278b-000000002b73,00000dbe-11a6-158e-1976-000000001d5e,2026-05-04,present
00008df5-91dd-95c5-99ad-000000009d95,00001bd3-1fbb-23a3-278b-000000002b73,00000dbe-11a6-158e-1976-000000001d5e,2026-05-11,late
00008dfc-91e4-95cc-99b4-000000009d9c,00001bd3-1fbb-23a3-278b-000000002b73,00000dbe-11a6-158e-1976-000000001d5e,2026-05-18,present
00008e03-91eb-95d3-99bb-000000009da3,00001bda-1fc2-23aa-2792-000000002b7a,00000dbe-11a6-158e-1976-000000001d5e,2026-03-02,present
00008e0a-91f2-95da-99c2-000000009daa,00001bda-1fc2-23aa-2792-000000002b7a,00000dbe-11a6-158e-1976-000000001d5e,2026-03-09,late
00008e11-91f9-95e1-99c9-000000009db1,00001bda-1fc2-23aa-2792-000000002b7a,00000dbe-11a6-158e-1976-000000001d5e,2026-03-16,present
00008e18-9200-95e8-99d0-000000009db8,00001bda-1fc2-23aa-2792-000000002b7a,00000dbe-11a6-158e-1976-000000001d5e,2026-03-23,present
00008e1f-9207-95ef-99d7-000000009dbf,00001bda-1fc2-23aa-2792-000000002b7a,00000dbe-11a6-158e-1976-000000001d5e,2026-03-30,late
00008e26-920e-95f6-99de-000000009dc6,00001bda-1fc2-23aa-2792-000000002b7a,00000dbe-11a6-158e-1976-000000001d5e,2026-04-06,present
00008e2d-9215-95fd-99e5-000000009dcd,00001bda-1fc2-23aa-2792-000000002b7a,00000dbe-11a6-158e-1976-000000001d5e,2026-04-13,late
00008e34-921c-9604-99ec-000000009dd4,00001bda-1fc2-23aa-2792-000000002b7a,00000dbe-11a6-158e-1976-000000001d5e,2026-04-20,present
00008e3b-9223-960b-99f3-000000009ddb,00001bda-1fc2-23aa-2792-000000002b7a,00000dbe-11a6-158e-1976-000000001d5e,2026-04-27,present
00008e42-922a-9612-99fa-000000009de2,00001bda-1fc2-23aa-2792-000000002b7a,00000dbe-11a6-158e-1976-000000001d5e,2026-05-04,present
00008e49-9231-9619-9a01-000000009de9,00001bda-1fc2-23aa-2792-000000002b7a,00000dbe-11a6-158e-1976-000000001d5e,2026-05-11,present
00008e50-9238-9620-9a08-000000009df0,00001bda-1fc2-23aa-2792-000000002b7a,00000dbe-11a6-158e-1976-000000001d5e,2026-05-18,present
00008e57-923f-9627-9a0f-000000009df7,00001be1-1fc9-23b1-2799-000000002b81,00000dbe-11a6-158e-1976-000000001d5e,2026-03-02,present
00008e5e-9246-962e-9a16-000000009dfe,00001be1-1fc9-23b1-2799-000000002b81,00000dbe-11a6-158e-1976-000000001d5e,2026-03-09,present
00008e65-924d-9635-9a1d-000000009e05,00001be1-1fc9-23b1-2799-000000002b81,00000dbe-11a6-158e-1976-000000001d5e,2026-03-16,present
00008e6c-9254-963c-9a24-000000009e0c,00001be1-1fc9-23b1-2799-000000002b81,00000dbe-11a6-158e-1976-000000001d5e,2026-03-23,present
00008e73-925b-9643-9a2b-000000009e13,00001be1-1fc9-23b1-2799-000000002b81,00000dbe-11a6-158e-1976-000000001d5e,2026-03-30,present
00008e7a-9262-964a-9a32-000000009e1a,00001be1-1fc9-23b1-2799-000000002b81,00000dbe-11a6-158e-1976-000000001d5e,2026-04-06,present
00008e81-9269-9651-9a39-000000009e21,00001be1-1fc9-23b1-2799-000000002b81,00000dbe-11a6-158e-1976-000000001d5e,2026-04-13,present
00008e88-9270-9658-9a40-000000009e28,00001be1-1fc9-23b1-2799-000000002b81,00000dbe-11a6-158e-1976-000000001d5e,2026-04-20,present
00008e8f-9277-965f-9a47-000000009e2f,00001be1-1fc9-23b1-2799-000000002b81,00000dbe-11a6-158e-1976-000000001d5e,2026-04-27,present
00008e96-927e-9666-9a4e-000000009e36,00001be1-1fc9-23b1-2799-000000002b81,00000dbe-11a6-158e-1976-000000001d5e,2026-05-04,late
00008e9d-9285-966d-9a55-000000009e3d,00001be1-1fc9-23b1-2799-000000002b81,00000dbe-11a6-158e-1976-000000001d5e,2026-05-11,present
00008ea4-928c-9674-9a5c-000000009e44,00001be1-1fc9-23b1-2799-000000002b81,00000dbe-11a6-158e-1976-000000001d5e,2026-05-18,present
00008eab-9293-967b-9a63-000000009e4b,00001be8-1fd0-23b8-27a0-000000002b88,00000dbe-11a6-158e-1976-000000001d5e,2026-03-02,present
00008eb2-929a-9682-9a6a-000000009e52,00001be8-1fd0-23b8-27a0-000000002b88,00000dbe-11a6-158e-1976-000000001d5e,2026-03-09,late
00008eb9-92a1-9689-9a71-000000009e59,00001be8-1fd0-23b8-27a0-000000002b88,00000dbe-11a6-158e-1976-000000001d5e,2026-03-16,present
00008ec0-92a8-9690-9a78-000000009e60,00001be8-1fd0-23b8-27a0-000000002b88,00000dbe-11a6-158e-1976-000000001d5e,2026-03-23,present
00008ec7-92af-9697-9a7f-000000009e67,00001be8-1fd0-23b8-27a0-000000002b88,00000dbe-11a6-158e-1976-000000001d5e,2026-03-30,present
00008ece-92b6-969e-9a86-000000009e6e,00001be8-1fd0-23b8-27a0-000000002b88,00000dbe-11a6-158e-1976-000000001d5e,2026-04-06,present
00008ed5-92bd-96a5-9a8d-000000009e75,00001be8-1fd0-23b8-27a0-000000002b88,00000dbe-11a6-158e-1976-000000001d5e,2026-04-13,present
00008edc-92c4-96ac-9a94-000000009e7c,00001be8-1fd0-23b8-27a0-000000002b88,00000dbe-11a6-158e-1976-000000001d5e,2026-04-20,present
00008ee3-92cb-96b3-9a9b-000000009e83,00001be8-1fd0-23b8-27a0-000000002b88,00000dbe-11a6-158e-1976-000000001d5e,2026-04-27,late
00008eea-92d2-96ba-9aa2-000000009e8a,00001be8-1fd0-23b8-27a0-000000002b88,00000dbe-11a6-158e-1976-000000001d5e,2026-05-04,present
00008ef1-92d9-96c1-9aa9-000000009e91,00001be8-1fd0-23b8-27a0-000000002b88,00000dbe-11a6-158e-1976-000000001d5e,2026-05-11,late
00008ef8-92e0-96c8-9ab0-000000009e98,00001be8-1fd0-23b8-27a0-000000002b88,00000dbe-11a6-158e-1976-000000001d5e,2026-05-18,present
00008eff-92e7-96cf-9ab7-000000009e9f,00001bef-1fd7-23bf-27a7-000000002b8f,00000dbe-11a6-158e-1976-000000001d5e,2026-03-02,absent
00008f06-92ee-96d6-9abe-000000009ea6,00001bef-1fd7-23bf-27a7-000000002b8f,00000dbe-11a6-158e-1976-000000001d5e,2026-03-09,present
00008f0d-92f5-96dd-9ac5-000000009ead,00001bef-1fd7-23bf-27a7-000000002b8f,00000dbe-11a6-158e-1976-000000001d5e,2026-03-16,absent
00008f14-92fc-96e4-9acc-000000009eb4,00001bef-1fd7-23bf-27a7-000000002b8f,00000dbe-11a6-158e-1976-000000001d5e,2026-03-23,present
00008f1b-9303-96eb-9ad3-000000009ebb,00001bef-1fd7-23bf-27a7-000000002b8f,00000dbe-11a6-158e-1976-000000001d5e,2026-03-30,present
00008f22-930a-96f2-9ada-000000009ec2,00001bef-1fd7-23bf-27a7-000000002b8f,00000dbe-11a6-158e-1976-000000001d5e,2026-04-06,present
00008f29-9311-96f9-9ae1-000000009ec9,00001bef-1fd7-23bf-27a7-000000002b8f,00000dbe-11a6-158e-1976-000000001d5e,2026-04-13,present
00008f30-9318-9700-9ae8-000000009ed0,00001bef-1fd7-23bf-27a7-000000002b8f,00000dbe-11a6-158e-1976-000000001d5e,2026-04-20,present
00008f37-931f-9707-9aef-000000009ed7,00001bef-1fd7-23bf-27a7-000000002b8f,00000dbe-11a6-158e-1976-000000001d5e,2026-04-27,absent
00008f3e-9326-970e-9af6-000000009ede,00001bef-1fd7-23bf-27a7-000000002b8f,00000dbe-11a6-158e-1976-000000001d5e,2026-05-04,present
00008f45-932d-9715-9afd-000000009ee5,00001bef-1fd7-23bf-27a7-000000002b8f,00000dbe-11a6-158e-1976-000000001d5e,2026-05-11,present
00008f4c-9334-971c-9b04-000000009eec,00001bef-1fd7-23bf-27a7-000000002b8f,00000dbe-11a6-158e-1976-000000001d5e,2026-05-18,late
00008f53-933b-9723-9b0b-000000009ef3,00001bf6-1fde-23c6-27ae-000000002b96,00000dc5-11ad-1595-197d-000000001d65,2026-03-05,present
00008f5a-9342-972a-9b12-000000009efa,00001bf6-1fde-23c6-27ae-000000002b96,00000dc5-11ad-1595-197d-000000001d65,2026-03-12,present
00008f61-9349-9731-9b19-000000009f01,00001bf6-1fde-23c6-27ae-000000002b96,00000dc5-11ad-1595-197d-000000001d65,2026-03-19,present
00008f68-9350-9738-9b20-000000009f08,00001bf6-1fde-23c6-27ae-000000002b96,00000dc5-11ad-1595-197d-000000001d65,2026-03-26,present
00008f6f-9357-973f-9b27-000000009f0f,00001bf6-1fde-23c6-27ae-000000002b96,00000dc5-11ad-1595-197d-000000001d65,2026-04-02,present
00008f76-935e-9746-9b2e-000000009f16,00001bf6-1fde-23c6-27ae-000000002b96,00000dc5-11ad-1595-197d-000000001d65,2026-04-09,present
00008f7d-9365-974d-9b35-000000009f1d,00001bf6-1fde-23c6-27ae-000000002b96,00000dc5-11ad-1595-197d-000000001d65,2026-04-16,present
00008f84-936c-9754-9b3c-000000009f24,00001bf6-1fde-23c6-27ae-000000002b96,00000dc5-11ad-1595-197d-000000001d65,2026-04-23,present
00008f8b-9373-975b-9b43-000000009f2b,00001bf6-1fde-23c6-27ae-000000002b96,00000dc5-11ad-1595-197d-000000001d65,2026-04-30,present
00008f92-937a-9762-9b4a-000000009f32,00001bf6-1fde-23c6-27ae-000000002b96,00000dc5-11ad-1595-197d-000000001d65,2026-05-07,present
00008f99-9381-9769-9b51-000000009f39,00001bf6-1fde-23c6-27ae-000000002b96,00000dc5-11ad-1595-197d-000000001d65,2026-05-14,present
00008fa0-9388-9770-9b58-000000009f40,00001bf6-1fde-23c6-27ae-000000002b96,00000dc5-11ad-1595-197d-000000001d65,2026-05-21,present
00008fa7-938f-9777-9b5f-000000009f47,00001bfd-1fe5-23cd-27b5-000000002b9d,00000dc5-11ad-1595-197d-000000001d65,2026-03-05,present
00008fae-9396-977e-9b66-000000009f4e,00001bfd-1fe5-23cd-27b5-000000002b9d,00000dc5-11ad-1595-197d-000000001d65,2026-03-12,present
00008fb5-939d-9785-9b6d-000000009f55,00001bfd-1fe5-23cd-27b5-000000002b9d,00000dc5-11ad-1595-197d-000000001d65,2026-03-19,late
00008fbc-93a4-978c-9b74-000000009f5c,00001bfd-1fe5-23cd-27b5-000000002b9d,00000dc5-11ad-1595-197d-000000001d65,2026-03-26,present
00008fc3-93ab-9793-9b7b-000000009f63,00001bfd-1fe5-23cd-27b5-000000002b9d,00000dc5-11ad-1595-197d-000000001d65,2026-04-02,present
00008fca-93b2-979a-9b82-000000009f6a,00001bfd-1fe5-23cd-27b5-000000002b9d,00000dc5-11ad-1595-197d-000000001d65,2026-04-09,absent
00008fd1-93b9-97a1-9b89-000000009f71,00001bfd-1fe5-23cd-27b5-000000002b9d,00000dc5-11ad-1595-197d-000000001d65,2026-04-16,present
00008fd8-93c0-97a8-9b90-000000009f78,00001bfd-1fe5-23cd-27b5-000000002b9d,00000dc5-11ad-1595-197d-000000001d65,2026-04-23,present
00008fdf-93c7-97af-9b97-000000009f7f,00001bfd-1fe5-23cd-27b5-000000002b9d,00000dc5-11ad-1595-197d-000000001d65,2026-04-30,present
00008fe6-93ce-97b6-9b9e-000000009f86,00001bfd-1fe5-23cd-27b5-000000002b9d,00000dc5-11ad-1595-197d-000000001d65,2026-05-07,late
00008fed-93d5-97bd-9ba5-000000009f8d,00001bfd-1fe5-23cd-27b5-000000002b9d,00000dc5-11ad-1595-197d-000000001d65,2026-05-14,present
00008ff4-93dc-97c4-9bac-000000009f94,00001bfd-1fe5-23cd-27b5-000000002b9d,00000dc5-11ad-1595-197d-000000001d65,2026-05-21,late
00008ffb-93e3-97cb-9bb3-000000009f9b,00001c04-1fec-23d4-27bc-000000002ba4,00000dc5-11ad-1595-197d-000000001d65,2026-03-05,present
00009002-93ea-97d2-9bba-000000009fa2,00001c04-1fec-23d4-27bc-000000002ba4,00000dc5-11ad-1595-197d-000000001d65,2026-03-12,present
00009009-93f1-97d9-9bc1-000000009fa9,00001c04-1fec-23d4-27bc-000000002ba4,00000dc5-11ad-1595-197d-000000001d65,2026-03-19,present
00009010-93f8-97e0-9bc8-000000009fb0,00001c04-1fec-23d4-27bc-000000002ba4,00000dc5-11ad-1595-197d-000000001d65,2026-03-26,present
00009017-93ff-97e7-9bcf-000000009fb7,00001c04-1fec-23d4-27bc-000000002ba4,00000dc5-11ad-1595-197d-000000001d65,2026-04-02,present
0000901e-9406-97ee-9bd6-000000009fbe,00001c04-1fec-23d4-27bc-000000002ba4,00000dc5-11ad-1595-197d-000000001d65,2026-04-09,present
00009025-940d-97f5-9bdd-000000009fc5,00001c04-1fec-23d4-27bc-000000002ba4,00000dc5-11ad-1595-197d-000000001d65,2026-04-16,present
0000902c-9414-97fc-9be4-000000009fcc,00001c04-1fec-23d4-27bc-000000002ba4,00000dc5-11ad-1595-197d-000000001d65,2026-04-23,late
00009033-941b-9803-9beb-000000009fd3,00001c04-1fec-23d4-27bc-000000002ba4,00000dc5-11ad-1595-197d-000000001d65,2026-04-30,present
0000903a-9422-980a-9bf2-000000009fda,00001c04-1fec-23d4-27bc-000000002ba4,00000dc5-11ad-1595-197d-000000001d65,2026-05-07,present
00009041-9429-9811-9bf9-000000009fe1,00001c04-1fec-23d4-27bc-000000002ba4,00000dc5-11ad-1595-197d-000000001d65,2026-05-14,present
00009048-9430-9818-9c00-000000009fe8,00001c04-1fec-23d4-27bc-000000002ba4,00000dc5-11ad-1595-197d-000000001d65,2026-05-21,present
0000904f-9437-981f-9c07-000000009fef,00001c0b-1ff3-23db-27c3-000000002bab,00000dc5-11ad-1595-197d-000000001d65,2026-03-05,present
00009056-943e-9826-9c0e-000000009ff6,00001c0b-1ff3-23db-27c3-000000002bab,00000dc5-11ad-1595-197d-000000001d65,2026-03-12,present
0000905d-9445-982d-9c15-000000009ffd,00001c0b-1ff3-23db-27c3-000000002bab,00000dc5-11ad-1595-197d-000000001d65,2026-03-19,present
00009064-944c-9834-9c1c-00000000a004,00001c0b-1ff3-23db-27c3-000000002bab,00000dc5-11ad-1595-197d-000000001d65,2026-03-26,present
0000906b-9453-983b-9c23-00000000a00b,00001c0b-1ff3-23db-27c3-000000002bab,00000dc5-11ad-1595-197d-000000001d65,2026-04-02,late
00009072-945a-9842-9c2a-00000000a012,00001c0b-1ff3-23db-27c3-000000002bab,00000dc5-11ad-1595-197d-000000001d65,2026-04-09,present
00009079-9461-9849-9c31-00000000a019,00001c0b-1ff3-23db-27c3-000000002bab,00000dc5-11ad-1595-197d-000000001d65,2026-04-16,present
00009080-9468-9850-9c38-00000000a020,00001c0b-1ff3-23db-27c3-000000002bab,00000dc5-11ad-1595-197d-000000001d65,2026-04-23,present
00009087-946f-9857-9c3f-00000000a027,00001c0b-1ff3-23db-27c3-000000002bab,00000dc5-11ad-1595-197d-000000001d65,2026-04-30,present
0000908e-9476-985e-9c46-00000000a02e,00001c0b-1ff3-23db-27c3-000000002bab,00000dc5-11ad-1595-197d-000000001d65,2026-05-07,late
00009095-947d-9865-9c4d-00000000a035,00001c0b-1ff3-23db-27c3-000000002bab,00000dc5-11ad-1595-197d-000000001d65,2026-05-14,present
0000909c-9484-986c-9c54-00000000a03c,00001c0b-1ff3-23db-27c3-000000002bab,00000dc5-11ad-1595-197d-000000001d65,2026-05-21,present
000090a3-948b-9873-9c5b-00000000a043,00001c12-1ffa-23e2-27ca-000000002bb2,00000dc5-11ad-1595-197d-000000001d65,2026-03-05,present
000090aa-9492-987a-9c62-00000000a04a,00001c12-1ffa-23e2-27ca-000000002bb2,00000dc5-11ad-1595-197d-000000001d65,2026-03-12,present
000090b1-9499-9881-9c69-00000000a051,00001c12-1ffa-23e2-27ca-000000002bb2,00000dc5-11ad-1595-197d-000000001d65,2026-03-19,present
000090b8-94a0-9888-9c70-00000000a058,00001c12-1ffa-23e2-27ca-000000002bb2,00000dc5-11ad-1595-197d-000000001d65,2026-03-26,absent
000090bf-94a7-988f-9c77-00000000a05f,00001c12-1ffa-23e2-27ca-000000002bb2,00000dc5-11ad-1595-197d-000000001d65,2026-04-02,present
000090c6-94ae-9896-9c7e-00000000a066,00001c12-1ffa-23e2-27ca-000000002bb2,00000dc5-11ad-1595-197d-000000001d65,2026-04-09,late
000090cd-94b5-989d-9c85-00000000a06d,00001c12-1ffa-23e2-27ca-000000002bb2,00000dc5-11ad-1595-197d-000000001d65,2026-04-16,present
000090d4-94bc-98a4-9c8c-00000000a074,00001c12-1ffa-23e2-27ca-000000002bb2,00000dc5-11ad-1595-197d-000000001d65,2026-04-23,present
000090db-94c3-98ab-9c93-00000000a07b,00001c12-1ffa-23e2-27ca-000000002bb2,00000dc5-11ad-1595-197d-000000001d65,2026-04-30,present
000090e2-94ca-98b2-9c9a-00000000a082,00001c12-1ffa-23e2-27ca-000000002bb2,00000dc5-11ad-1595-197d-000000001d65,2026-05-07,present
000090e9-94d1-98b9-9ca1-00000000a089,00001c12-1ffa-23e2-27ca-000000002bb2,00000dc5-11ad-1595-197d-000000001d65,2026-05-14,present
000090f0-94d8-98c0-9ca8-00000000a090,00001c12-1ffa-23e2-27ca-000000002bb2,00000dc5-11ad-1595-197d-000000001d65,2026-05-21,present
000090f7-94df-98c7-9caf-00000000a097,00001c19-2001-23e9-27d1-000000002bb9,00000dc5-11ad-1595-197d-000000001d65,2026-03-05,present
000090fe-94e6-98ce-9cb6-00000000a09e,00001c19-2001-23e9-27d1-000000002bb9,00000dc5-11ad-1595-197d-000000001d65,2026-03-12,late
00009105-94ed-98d5-9cbd-00000000a0a5,00001c19-2001-23e9-27d1-000000002bb9,00000dc5-11ad-1595-197d-000000001d65,2026-03-19,present
0000910c-94f4-98dc-9cc4-00000000a0ac,00001c19-2001-23e9-27d1-000000002bb9,00000dc5-11ad-1595-197d-000000001d65,2026-03-26,present
00009113-94fb-98e3-9ccb-00000000a0b3,00001c19-2001-23e9-27d1-000000002bb9,00000dc5-11ad-1595-197d-000000001d65,2026-04-02,absent
0000911a-9502-98ea-9cd2-00000000a0ba,00001c19-2001-23e9-27d1-000000002bb9,00000dc5-11ad-1595-197d-000000001d65,2026-04-09,present
00009121-9509-98f1-9cd9-00000000a0c1,00001c19-2001-23e9-27d1-000000002bb9,00000dc5-11ad-1595-197d-000000001d65,2026-04-16,present
00009128-9510-98f8-9ce0-00000000a0c8,00001c19-2001-23e9-27d1-000000002bb9,00000dc5-11ad-1595-197d-000000001d65,2026-04-23,present
0000912f-9517-98ff-9ce7-00000000a0cf,00001c19-2001-23e9-27d1-000000002bb9,00000dc5-11ad-1595-197d-000000001d65,2026-04-30,late
00009136-951e-9906-9cee-00000000a0d6,00001c19-2001-23e9-27d1-000000002bb9,00000dc5-11ad-1595-197d-000000001d65,2026-05-07,late
0000913d-9525-990d-9cf5-00000000a0dd,00001c19-2001-23e9-27d1-000000002bb9,00000dc5-11ad-1595-197d-000000001d65,2026-05-14,present
00009144-952c-9914-9cfc-00000000a0e4,00001c19-2001-23e9-27d1-000000002bb9,00000dc5-11ad-1595-197d-000000001d65,2026-05-21,present
0000914b-9533-991b-9d03-00000000a0eb,00001c20-2008-23f0-27d8-000000002bc0,00000dc5-11ad-1595-197d-000000001d65,2026-03-05,present
00009152-953a-9922-9d0a-00000000a0f2,00001c20-2008-23f0-27d8-000000002bc0,00000dc5-11ad-1595-197d-000000001d65,2026-03-12,present
00009159-9541-9929-9d11-00000000a0f9,00001c20-2008-23f0-27d8-000000002bc0,00000dc5-11ad-1595-197d-000000001d65,2026-03-19,present
00009160-9548-9930-9d18-00000000a100,00001c20-2008-23f0-27d8-000000002bc0,00000dc5-11ad-1595-197d-000000001d65,2026-03-26,present
00009167-954f-9937-9d1f-00000000a107,00001c20-2008-23f0-27d8-000000002bc0,00000dc5-11ad-1595-197d-000000001d65,2026-04-02,present
0000916e-9556-993e-9d26-00000000a10e,00001c20-2008-23f0-27d8-000000002bc0,00000dc5-11ad-1595-197d-000000001d65,2026-04-09,present
00009175-955d-9945-9d2d-00000000a115,00001c20-2008-23f0-27d8-000000002bc0,00000dc5-11ad-1595-197d-000000001d65,2026-04-16,present
0000917c-9564-994c-9d34-00000000a11c,00001c20-2008-23f0-27d8-000000002bc0,00000dc5-11ad-1595-197d-000000001d65,2026-04-23,present
00009183-956b-9953-9d3b-00000000a123,00001c20-2008-23f0-27d8-000000002bc0,00000dc5-11ad-1595-197d-000000001d65,2026-04-30,absent
0000918a-9572-995a-9d42-00000000a12a,00001c20-2008-23f0-27d8-000000002bc0,00000dc5-11ad-1595-197d-000000001d65,2026-05-07,late
00009191-9579-9961-9d49-00000000a131,00001c20-2008-23f0-27d8-000000002bc0,00000dc5-11ad-1595-197d-000000001d65,2026-05-14,present
00009198-9580-9968-9d50-00000000a138,00001c20-2008-23f0-27d8-000000002bc0,00000dc5-11ad-1595-197d-000000001d65,2026-05-21,present
0000919f-9587-996f-9d57-00000000a13f,00001c27-200f-23f7-27df-000000002bc7,00000dc5-11ad-1595-197d-000000001d65,2026-03-05,present
000091a6-958e-9976-9d5e-00000000a146,00001c27-200f-23f7-27df-000000002bc7,00000dc5-11ad-1595-197d-000000001d65,2026-03-12,present
000091ad-9595-997d-9d65-00000000a14d,00001c27-200f-23f7-27df-000000002bc7,00000dc5-11ad-1595-197d-000000001d65,2026-03-19,present
000091b4-959c-9984-9d6c-00000000a154,00001c27-200f-23f7-27df-000000002bc7,00000dc5-11ad-1595-197d-000000001d65,2026-03-26,late
000091bb-95a3-998b-9d73-00000000a15b,00001c27-200f-23f7-27df-000000002bc7,00000dc5-11ad-1595-197d-000000001d65,2026-04-02,absent
000091c2-95aa-9992-9d7a-00000000a162,00001c27-200f-23f7-27df-000000002bc7,00000dc5-11ad-1595-197d-000000001d65,2026-04-09,present
000091c9-95b1-9999-9d81-00000000a169,00001c27-200f-23f7-27df-000000002bc7,00000dc5-11ad-1595-197d-000000001d65,2026-04-16,late
000091d0-95b8-99a0-9d88-00000000a170,00001c27-200f-23f7-27df-000000002bc7,00000dc5-11ad-1595-197d-000000001d65,2026-04-23,present
000091d7-95bf-99a7-9d8f-00000000a177,00001c27-200f-23f7-27df-000000002bc7,00000dc5-11ad-1595-197d-000000001d65,2026-04-30,present
000091de-95c6-99ae-9d96-00000000a17e,00001c27-200f-23f7-27df-000000002bc7,00000dc5-11ad-1595-197d-000000001d65,2026-05-07,late
000091e5-95cd-99b5-9d9d-00000000a185,00001c27-200f-23f7-27df-000000002bc7,00000dc5-11ad-1595-197d-000000001d65,2026-05-14,present
000091ec-95d4-99bc-9da4-00000000a18c,00001c27-200f-23f7-27df-000000002bc7,00000dc5-11ad-1595-197d-000000001d65,2026-05-21,absent
000091f3-95db-99c3-9dab-00000000a193,00001c2e-2016-23fe-27e6-000000002bce,00000dc5-11ad-1595-197d-000000001d65,2026-03-05,present
000091fa-95e2-99ca-9db2-00000000a19a,00001c2e-2016-23fe-27e6-000000002bce,00000dc5-11ad-1595-197d-000000001d65,2026-03-12,present
00009201-95e9-99d1-9db9-00000000a1a1,00001c2e-2016-23fe-27e6-000000002bce,00000dc5-11ad-1595-197d-000000001d65,2026-03-19,present
00009208-95f0-99d8-9dc0-00000000a1a8,00001c2e-2016-23fe-27e6-000000002bce,00000dc5-11ad-1595-197d-000000001d65,2026-03-26,present
0000920f-95f7-99df-9dc7-00000000a1af,00001c2e-2016-23fe-27e6-000000002bce,00000dc5-11ad-1595-197d-000000001d65,2026-04-02,present
00009216-95fe-99e6-9dce-00000000a1b6,00001c2e-2016-23fe-27e6-000000002bce,00000dc5-11ad-1595-197d-000000001d65,2026-04-09,absent
0000921d-9605-99ed-9dd5-00000000a1bd,00001c2e-2016-23fe-27e6-000000002bce,00000dc5-11ad-1595-197d-000000001d65,2026-04-16,present
00009224-960c-99f4-9ddc-00000000a1c4,00001c2e-2016-23fe-27e6-000000002bce,00000dc5-11ad-1595-197d-000000001d65,2026-04-23,present
0000922b-9613-99fb-9de3-00000000a1cb,00001c2e-2016-23fe-27e6-000000002bce,00000dc5-11ad-1595-197d-000000001d65,2026-04-30,present
00009232-961a-9a02-9dea-00000000a1d2,00001c2e-2016-23fe-27e6-000000002bce,00000dc5-11ad-1595-197d-000000001d65,2026-05-07,present
00009239-9621-9a09-9df1-00000000a1d9,00001c2e-2016-23fe-27e6-000000002bce,00000dc5-11ad-1595-197d-000000001d65,2026-05-14,present
00009240-9628-9a10-9df8-00000000a1e0,00001c2e-2016-23fe-27e6-000000002bce,00000dc5-11ad-1595-197d-000000001d65,2026-05-21,absent
00009247-962f-9a17-9dff-00000000a1e7,00001c35-201d-2405-27ed-000000002bd5,00000dc5-11ad-1595-197d-000000001d65,2026-03-05,present
0000924e-9636-9a1e-9e06-00000000a1ee,00001c35-201d-2405-27ed-000000002bd5,00000dc5-11ad-1595-197d-000000001d65,2026-03-12,late
00009255-963d-9a25-9e0d-00000000a1f5,00001c35-201d-2405-27ed-000000002bd5,00000dc5-11ad-1595-197d-000000001d65,2026-03-19,present
0000925c-9644-9a2c-9e14-00000000a1fc,00001c35-201d-2405-27ed-000000002bd5,00000dc5-11ad-1595-197d-000000001d65,2026-03-26,present
00009263-964b-9a33-9e1b-00000000a203,00001c35-201d-2405-27ed-000000002bd5,00000dc5-11ad-1595-197d-000000001d65,2026-04-02,present
0000926a-9652-9a3a-9e22-00000000a20a,00001c35-201d-2405-27ed-000000002bd5,00000dc5-11ad-1595-197d-000000001d65,2026-04-09,present
00009271-9659-9a41-9e29-00000000a211,00001c35-201d-2405-27ed-000000002bd5,00000dc5-11ad-1595-197d-000000001d65,2026-04-16,present
00009278-9660-9a48-9e30-00000000a218,00001c35-201d-2405-27ed-000000002bd5,00000dc5-11ad-1595-197d-000000001d65,2026-04-23,present
0000927f-9667-9a4f-9e37-00000000a21f,00001c35-201d-2405-27ed-000000002bd5,00000dc5-11ad-1595-197d-000000001d65,2026-04-30,present
00009286-966e-9a56-9e3e-00000000a226,00001c35-201d-2405-27ed-000000002bd5,00000dc5-11ad-1595-197d-000000001d65,2026-05-07,present
0000928d-9675-9a5d-9e45-00000000a22d,00001c35-201d-2405-27ed-000000002bd5,00000dc5-11ad-1595-197d-000000001d65,2026-05-14,late
00009294-967c-9a64-9e4c-00000000a234,00001c35-201d-2405-27ed-000000002bd5,00000dc5-11ad-1595-197d-000000001d65,2026-05-21,present
